Timestamp;Accel_x;Accel_y;Accel_z;Gyro_x;Gyro_y;Gyro_z;Magnetic_x;Magnetic_y;Magnetic_z;Pressure;Latitude;Longitude;Elevation;Speed
20190311_212935;-0.196;-0.031;9.754;0.004;-0.001;-0.000;-4.900;-45.600;-158.800;946.6;0.00000;0.00000;0.0;0.0
20190311_212935;-0.192;-0.031;9.757;0.000;-0.001;-0.001;-4.900;-45.600;-158.800;946.6;0.00000;0.00000;0.0;0.0
20190311_212935;-0.184;-0.031;9.754;0.000;-0.003;0.001;-4.900;-45.600;-158.700;946.6;0.00000;0.00000;0.0;0.0
20190311_212935;-0.189;-0.031;9.754;-0.002;0.001;0.000;-4.500;-45.800;-158.100;946.6;0.00000;0.00000;0.0;0.0
20190311_212935;-0.199;-0.029;9.754;-0.001;0.001;0.000;-4.300;-45.800;-158.000;946.6;0.00000;0.00000;0.0;0.0
20190311_212935;-0.204;-0.043;9.757;0.000;-0.001;0.000;-4.200;-45.800;-158.000;946.6;0.00000;0.00000;0.0;0.0
20190311_212935;-0.204;-0.029;9.757;0.000;-0.002;0.001;-4.200;-45.800;-158.000;946.6;0.00000;0.00000;0.0;0.0
20190311_212935;-0.182;-0.031;9.757;-0.001;-0.000;0.000;-4.400;-45.700;-158.100;946.6;0.00000;0.00000;0.0;0.0
20190311_212935;-0.204;-0.031;9.754;0.000;-0.000;-0.002;-4.900;-45.600;-158.700;946.6;0.00000;0.00000;0.0;0.0
20190311_212935;-0.196;-0.038;9.757;0.002;-0.001;-0.000;-5.000;-45.600;-158.700;946.6;0.00000;0.00000;0.0;0.0
20190311_212935;-0.194;-0.045;9.757;-0.003;-0.000;0.001;-5.100;-45.600;-158.800;946.6;0.00000;0.00000;0.0;0.0
20190311_212935;-0.172;-0.024;9.759;0.000;-0.001;-0.001;-5.200;-45.600;-158.900;946.6;0.00000;0.00000;0.0;0.0
20190311_212936;-0.177;-0.029;9.757;0.001;0.001;-0.002;-5.000;-45.600;-158.800;946.6;0.00000;0.00000;0.0;0.0
20190311_212936;-0.192;-0.029;9.757;-0.001;0.001;0.000;-4.800;-45.600;-158.900;946.6;0.00000;0.00000;0.0;0.0
20190311_212936;-0.189;-0.029;9.759;-0.001;0.001;-0.001;-4.900;-45.600;-159.100;946.6;0.00000;0.00000;0.0;0.0
20190311_212936;-0.194;-0.034;9.757;0.000;-0.002;-0.001;-4.900;-45.600;-158.900;946.6;0.00000;0.00000;0.0;0.0
20190311_212936;-0.182;-0.048;9.757;-0.001;0.001;-0.001;-4.800;-45.600;-158.900;946.6;0.00000;0.00000;0.0;0.0
20190311_212936;-0.192;-0.024;9.757;0.000;-0.001;0.001;-4.900;-45.600;-158.800;946.6;0.00000;0.00000;0.0;0.0
20190311_212936;-0.180;-0.048;9.757;-0.001;0.001;0.000;-5.200;-45.600;-158.600;946.6;0.00000;0.00000;0.0;0.0
20190311_212936;-0.187;-0.026;9.757;-0.001;0.002;-0.001;-5.200;-45.600;-158.600;946.6;0.00000;0.00000;0.0;0.0
20190311_212936;-0.189;-0.048;9.757;0.001;-0.001;-0.001;-5.200;-45.600;-158.900;946.6;0.00000;0.00000;0.0;0.0
20190311_212936;-0.196;-0.026;9.757;0.001;-0.000;-0.001;-4.900;-45.600;-158.500;946.6;0.00000;0.00000;0.0;0.0
20190311_212936;-0.180;-0.057;9.757;-0.001;-0.003;0.002;-4.600;-45.600;-158.100;946.6;0.00000;0.00000;0.0;0.0
20190311_212936;-0.196;-0.029;9.757;0.000;-0.001;0.002;-4.200;-45.600;-157.800;946.6;0.00000;0.00000;0.0;0.0
20190311_212936;-0.180;-0.038;9.757;0.000;0.001;-0.001;-3.800;-45.700;-157.200;946.6;0.00000;0.00000;0.0;0.0
20190311_212936;-0.180;-0.026;9.757;-0.001;0.001;-0.001;-3.200;-45.800;-156.400;946.6;0.00000;0.00000;0.0;0.0
20190311_212936;-0.189;-0.026;9.757;-0.001;0.001;0.000;-3.200;-45.800;-156.500;946.6;0.00000;0.00000;0.0;0.0
20190311_212937;-0.187;-0.031;9.757;0.001;-0.001;-0.000;-3.600;-45.700;-156.700;946.6;0.00000;0.00000;0.0;0.0
20190311_212937;-0.187;-0.031;9.757;0.000;-0.001;-0.001;-3.900;-45.600;-157.300;946.6;0.00000;0.00000;0.0;0.0
20190311_212937;-0.187;-0.031;9.757;0.001;0.001;0.002;-4.000;-45.500;-157.500;946.6;0.00000;0.00000;0.0;0.0
20190311_212937;-0.194;-0.029;9.749;-0.002;0.002;-0.000;-4.200;-45.600;-157.600;946.6;0.00000;0.00000;0.0;0.0
20190311_212937;-0.184;-0.043;9.757;-0.001;-0.001;0.000;-3.700;-45.600;-157.400;946.6;0.00000;0.00000;0.0;0.0
20190311_212937;-0.199;-0.026;9.754;0.001;0.001;0.001;-3.800;-45.600;-157.700;946.6;0.00000;0.00000;0.0;0.0
20190311_212937;-0.206;-0.022;9.752;-0.001;0.002;-0.000;-4.100;-45.600;-158.100;946.6;0.00000;0.00000;0.0;0.0
20190311_212937;-0.196;-0.024;9.757;-0.001;-0.001;0.000;-4.400;-45.600;-158.600;946.6;0.00000;0.00000;0.0;0.0
20190311_212937;-0.204;-0.031;9.752;0.001;0.001;-0.000;-4.700;-45.600;-158.800;946.6;0.00000;0.00000;0.0;0.0
20190311_212937;-0.170;-0.043;9.761;-0.001;0.002;-0.001;-5.100;-45.500;-159.100;946.6;0.00000;0.00000;0.0;0.0
20190311_212937;-0.189;-0.048;9.757;0.001;0.001;-0.001;-5.100;-45.500;-158.800;946.6;0.00000;0.00000;0.0;0.0
20190311_212937;-0.194;-0.043;9.752;-0.001;0.001;-0.001;-5.000;-45.400;-158.700;946.6;0.00000;0.00000;0.0;0.0
20190311_212937;-0.180;-0.029;9.757;-0.001;-0.001;0.002;-4.900;-45.400;-158.600;946.6;0.00000;0.00000;0.0;0.0
20190311_212937;-0.187;-0.038;9.757;0.000;0.001;-0.000;-4.900;-45.400;-158.600;946.6;0.00000;0.00000;0.0;0.0
20190311_212937;-0.177;-0.014;9.757;0.001;-0.001;0.000;-4.600;-45.400;-158.600;946.6;0.00000;0.00000;0.0;0.0
20190311_212937;-0.189;-0.041;9.757;-0.001;-0.000;0.000;-4.400;-45.400;-158.500;946.6;0.00000;0.00000;0.0;0.0
20190311_212938;-0.206;-0.043;9.754;0.002;-0.000;0.003;-4.400;-45.400;-158.500;946.6;0.00000;0.00000;0.0;0.0
20190311_212938;-0.208;-0.019;9.757;-0.001;-0.000;-0.001;-4.400;-45.400;-158.300;946.6;0.00000;0.00000;0.0;0.0
20190311_212938;-0.184;-0.026;9.754;0.001;0.001;-0.000;-4.000;-45.300;-158.000;946.6;0.00000;0.00000;0.0;0.0
20190311_212938;-0.189;-0.019;9.757;0.001;-0.000;-0.001;-4.000;-45.300;-157.900;946.6;0.00000;0.00000;0.0;0.0
20190311_212938;-0.187;-0.034;9.757;-0.001;-0.001;0.001;-3.700;-45.200;-157.500;946.6;0.00000;0.00000;0.0;0.0
20190311_212938;-0.208;-0.036;9.742;-0.001;-0.002;-0.000;-3.600;-45.200;-157.400;946.6;0.00000;0.00000;0.0;0.0
20190311_212938;-0.172;-0.050;9.757;-0.001;-0.001;-0.001;-3.700;-45.100;-157.700;946.6;0.00000;0.00000;0.0;0.0
20190311_212938;-0.196;-0.024;9.757;-0.001;0.001;-0.000;-3.800;-45.200;-157.600;946.6;0.00000;0.00000;0.0;0.0
20190311_212938;-0.192;-0.024;9.757;0.001;-0.001;0.001;-3.500;-45.300;-157.300;946.6;0.00000;0.00000;0.0;0.0
20190311_212938;-0.182;-0.050;9.757;0.001;-0.000;0.000;-3.400;-45.300;-157.100;946.6;0.00000;0.00000;0.0;0.0
20190311_212938;-0.199;-0.034;9.754;0.002;-0.001;-0.001;-3.300;-45.300;-156.900;946.6;0.00000;0.00000;0.0;0.0
20190311_212938;-0.189;-0.038;9.757;-0.001;0.001;0.000;-3.000;-45.300;-156.400;946.6;0.00000;0.00000;0.0;0.0
20190311_212938;-0.180;-0.041;9.754;0.000;0.001;0.001;-3.000;-45.300;-156.500;946.6;0.00000;0.00000;0.0;0.0
20190311_212938;-0.192;-0.034;9.757;-0.001;0.002;-0.000;-3.200;-45.100;-156.900;946.6;0.00000;0.00000;0.0;0.0
20190311_212938;-0.187;-0.038;9.757;0.001;-0.000;0.001;-3.300;-45.000;-157.100;946.6;0.00000;0.00000;0.0;0.0
20190311_212938;-0.204;-0.024;9.754;-0.001;-0.000;-0.001;-3.500;-45.000;-157.400;946.6;0.00000;0.00000;0.0;0.0
20190311_212939;-0.184;-0.034;9.757;-0.001;-0.000;0.000;-3.800;-44.900;-157.800;946.6;0.00000;0.00000;0.0;0.0
20190311_212939;-0.184;-0.036;9.757;-0.001;0.001;-0.001;-3.900;-44.800;-157.800;946.6;0.00000;0.00000;0.0;0.0
20190311_212939;-0.175;-0.043;9.757;0.001;-0.000;-0.000;-4.200;-44.800;-158.200;946.6;0.00000;0.00000;0.0;0.0
20190311_212939;-0.201;-0.038;9.754;0.002;-0.001;0.002;-4.500;-44.800;-158.500;946.6;0.00000;0.00000;0.0;0.0
20190311_212939;-0.201;-0.034;9.757;0.001;-0.000;0.001;-4.600;-44.800;-158.700;946.6;0.00000;0.00000;0.0;0.0
20190311_212939;-0.199;-0.026;9.747;-0.001;-0.001;-0.000;-4.600;-44.800;-158.700;946.6;0.00000;0.00000;0.0;0.0
20190311_212939;-0.189;-0.029;9.754;0.001;0.001;0.000;-4.500;-44.800;-158.800;946.6;0.00000;0.00000;0.0;0.0
20190311_212939;-0.199;-0.024;9.757;0.001;0.002;-0.000;-4.600;-44.800;-158.500;946.6;0.00000;0.00000;0.0;0.0
20190311_212939;-0.187;-0.045;9.757;0.001;0.001;-0.000;-4.600;-44.800;-158.500;946.6;0.00000;0.00000;0.0;0.0
20190311_212939;-0.187;-0.031;9.757;0.001;0.002;-0.000;-4.500;-44.700;-158.400;946.6;0.00000;0.00000;0.0;0.0
20190311_212939;-0.206;-0.026;9.754;-0.000;0.001;-0.000;-4.400;-44.700;-158.400;946.6;0.00000;0.00000;0.0;0.0
20190311_212939;-0.170;-0.048;9.757;-0.001;-0.001;-0.002;-4.400;-44.700;-158.500;946.6;0.00000;0.00000;0.0;0.0
20190311_212939;-0.201;-0.017;9.757;-0.000;-0.001;-0.001;-4.300;-44.700;-158.600;946.6;0.00000;0.00000;0.0;0.0
20190311_212939;-0.180;-0.043;9.757;0.001;-0.001;0.002;-4.200;-44.800;-158.600;946.6;0.00000;0.00000;0.0;0.0
20190311_212939;-0.194;-0.038;9.754;0.000;-0.001;-0.001;-4.100;-44.800;-158.500;946.6;0.00000;0.00000;0.0;0.0
20190311_212939;-0.192;-0.043;9.757;-0.001;0.001;-0.000;-4.100;-44.700;-158.400;946.6;0.00000;0.00000;0.0;0.0
20190311_212939;-0.184;-0.024;9.757;0.000;0.001;0.000;-3.900;-44.700;-158.200;946.6;0.00000;0.00000;0.0;0.0
20190311_212940;-0.194;-0.041;9.747;0.001;-0.003;0.001;-3.600;-44.600;-157.700;946.6;0.00000;0.00000;0.0;0.0
20190311_212940;-0.192;-0.041;9.754;-0.001;0.001;0.002;-3.400;-44.600;-157.300;946.6;0.00000;0.00000;0.0;0.0
20190311_212940;-0.201;-0.019;9.757;0.001;-0.001;0.000;-3.200;-44.600;-157.000;946.6;0.00000;0.00000;0.0;0.0
20190311_212940;-0.196;-0.038;9.754;0.001;-0.000;0.000;-3.300;-44.600;-157.000;946.6;0.00000;0.00000;0.0;0.0
20190311_212940;-0.187;-0.036;9.757;0.001;-0.000;0.002;-3.500;-44.600;-157.300;946.6;0.00000;0.00000;0.0;0.0
20190311_212940;-0.208;-0.010;9.757;0.002;-0.004;-0.001;-3.600;-44.600;-157.500;946.6;0.00000;0.00000;0.0;0.0
