27714.66293, 3,  -0.177, -0.079,  9.757, 5,  30.000,  2.100,-66.200
27714.68296, 3,  -0.153, -0.077,  9.757
27714.70299, 3,  -0.144, -0.077,  9.754, 4,   0.001,  0.002, -0.002, 5,  30.100,  2.100,-66.200
27714.72302, 3,  -0.136, -0.072,  9.752, 5,  30.000,  2.100,-66.200
27714.74304, 3,  -0.148, -0.098,  9.754
27714.76307, 3,  -0.141, -0.084,  9.754, 5,  30.000,  2.100,-66.000
27714.78310, 3,  -0.156, -0.065,  9.757, 5,  30.000,  2.100,-66.100
27714.80313, 3,  -0.153, -0.074,  9.757
27714.82316, 3,  -0.168, -0.084,  9.757, 5,  30.000,  2.100,-66.100
27714.84319, 3,  -0.175, -0.074,  9.757, 5,  30.000,  2.100,-66.100
27714.86321, 3,  -0.180, -0.103,  9.752
27714.88324, 3,  -0.196, -0.086,  9.754, 4,   0.002, -0.001,  0.001, 5,  30.100,  2.100,-66.000
27714.90327, 3,  -0.180, -0.096,  9.752, 5,  30.200,  2.100,-65.800
27714.92330, 3,  -0.187, -0.089,  9.757
27714.94333, 3,  -0.168, -0.089,  9.754, 5,  30.200,  2.100,-65.700
27714.96336, 3,  -0.163, -0.081,  9.754, 5,  30.200,  2.100,-65.600
27714.98338, 3,  -0.153, -0.079,  9.757, 5,  30.300,  2.200,-65.500
27715.00341, 3,  -0.132, -0.069,  9.754, 5,  30.300,  2.200,-65.600
27715.02344, 3,  -0.225, -0.041, 10.176
27715.04347, 3,  -0.144, -0.074,  9.764, 5,  30.300,  2.100,-65.600
27715.06350, 3,  -0.180, -0.103,  9.759, 4,  -0.004, -0.001, -0.000, 5,  30.200,  2.100,-65.600
